user_id,age,plan_type,account_age_days,churned,days_since_last_login,total_watch_time_30d,avg_rating,num_ratings
U1457,20,Basic,190,0,96.0,0.0,0.0,0.0
U1458,48,Standard,564,0,79.0,0.0,4.75,4.0
U1459,40,Standard,578,0,999.0,0.0,2.0,2.0
U1460,51,Standard,672,0,6.0,89.0,3.75,4.0
U1461,57,Premium,514,1,92.0,52.0,3.0,1.0
U1462,22,Premium,703,0,25.0,97.0,3.0,2.0
U1463,35,Basic,316,0,12.0,23.0,0.0,0.0
U1464,44,Standard,120,0,15.0,0.0,1.5,2.0
U1465,56,Standard,538,0,65.0,54.0,4.0,1.0
U1466,25,Basic,46,0,18.0,19.0,2.5,4.0
U1467,43,Premium,536,0,114.0,0.0,3.0,3.0
U1468,42,Basic,97,0,19.0,0.0,0.0,0.0
U1469,29,Premium,256,0,33.0,42.0,1.6666666666666667,3.0
U1470,25,Standard,266,0,1.0,0.0,1.0,2.0
U1471,34,Standard,250,1,125.0,64.0,4.0,2.0
U1472,39,Premium,567,1,5.0,0.0,3.5,2.0
U1473,55,Standard,347,0,84.0,153.0,1.0,1.0
U1474,31,Basic,281,0,61.0,0.0,0.0,0.0
U1475,21,Basic,219,1,77.0,0.0,0.0,0.0
U1476,43,Standard,204,0,999.0,40.0,2.5,2.0
U1477,39,Standard,75,1,113.0,113.0,5.0,1.0
U1478,50,Premium,577,0,38.0,0.0,2.0,1.0
U1479,43,Standard,513,0,126.0,0.0,3.8,5.0
U1480,36,Basic,364,0,3.0,136.0,5.0,1.0
U1481,26,Basic,46,0,136.0,0.0,2.5,2.0
U1482,32,Standard,669,1,91.0,0.0,0.0,0.0
U1483,40,Premium,728,0,9.0,110.0,0.0,0.0
U1484,54,Basic,552,1,19.0,0.0,2.6666666666666665,3.0
U1485,20,Basic,43,0,5.0,80.0,0.0,0.0
U1486,53,Premium,229,0,33.0,0.0,3.5,4.0
U1487,32,Standard,571,0,52.0,0.0,2.75,4.0
U1488,24,Standard,142,1,7.0,48.0,3.0,1.0
U1489,58,Premium,146,0,88.0,0.0,2.3333333333333335,3.0
U1490,34,Basic,6,0,31.0,0.0,1.6666666666666667,3.0
U1491,34,Standard,366,0,30.0,22.0,0.0,0.0
U1492,44,Basic,593,0,119.0,0.0,4.0,1.0
U1493,49,Basic,286,0,68.0,114.0,2.3333333333333335,3.0
U1494,35,Standard,682,0,50.0,0.0,0.0,0.0
U1495,27,Premium,389,0,70.0,0.0,5.0,1.0
U1496,36,Standard,239,0,54.0,0.0,0.0,0.0
U1497,60,Standard,655,0,23.0,0.0,1.5,2.0
U1498,57,Premium,126,0,21.0,115.0,1.0,2.0
U1499,49,Basic,237,0,71.0,55.0,2.0,2.0
U1500,44,Premium,20,0,13.0,122.0,1.0,1.0
U1501,22,Basic,327,0,33.0,0.0,0.0,0.0
U1502,59,Standard,178,0,81.0,84.0,3.0,3.0
U1503,40,Premium,412,1,82.0,0.0,0.0,0.0
U1504,39,Basic,164,0,51.0,95.0,1.0,1.0
U1505,42,Premium,503,0,49.0,0.0,2.0,3.0
U1506,50,Premium,36,0,84.0,0.0,3.0,1.0
U1507,41,Standard,162,0,134.0,0.0,3.25,4.0
U1508,25,Premium,103,0,14.0,318.0,2.0,1.0
U1509,50,Premium,670,0,0.0,0.0,3.0,1.0
U1510,50,Basic,463,0,80.0,0.0,3.0,3.0
U1511,25,Premium,239,0,5.0,29.0,2.25,4.0
U1512,48,Standard,260,0,999.0,0.0,5.0,1.0
U1513,22,Standard,206,0,42.0,83.0,0.0,0.0
U1514,24,Standard,452,1,25.0,0.0,5.0,1.0
U1515,26,Standard,126,1,999.0,0.0,2.0,3.0
U1516,47,Standard,392,0,31.0,0.0,1.0,1.0
U1517,37,Standard,724,0,36.0,0.0,0.0,0.0
U1518,53,Premium,182,0,112.0,59.0,0.0,0.0
U1519,58,Premium,628,0,137.0,25.0,2.0,1.0
U1520,50,Basic,429,0,41.0,0.0,3.0,1.0
U1521,58,Standard,37,0,19.0,0.0,5.0,1.0
U1522,33,Basic,536,1,999.0,0.0,0.0,0.0
U1523,54,Standard,547,0,64.0,20.0,5.0,1.0
U1524,50,Basic,260,0,74.0,0.0,2.8,5.0
U1525,45,Premium,217,0,24.0,98.0,1.0,1.0
U1526,33,Basic,135,0,29.0,0.0,3.5,2.0
U1527,54,Premium,588,1,6.0,136.0,2.0,1.0
U1528,42,Basic,251,0,49.0,0.0,0.0,0.0
U1529,45,Premium,654,0,34.0,0.0,5.0,1.0
U1530,31,Basic,481,0,13.0,116.0,2.0,1.0
U1531,47,Premium,349,0,999.0,0.0,5.0,1.0
U1532,48,Basic,88,0,5.0,16.0,0.0,0.0
U1533,47,Premium,506,1,50.0,0.0,3.3333333333333335,3.0
U1534,36,Premium,28,0,62.0,0.0,3.0,3.0
U1535,34,Basic,649,0,999.0,0.0,3.0,2.0
U1536,56,Basic,338,0,4.0,85.0,0.0,0.0
U1537,25,Premium,10,0,66.0,0.0,3.5,2.0
U1538,32,Premium,544,0,3.0,111.0,3.0,2.0
U1539,57,Basic,530,0,999.0,44.0,0.0,0.0
U1540,20,Standard,63,0,16.0,0.0,0.0,0.0
U1541,50,Basic,362,0,37.0,0.0,3.5,4.0
U1542,46,Premium,147,0,108.0,0.0,3.0,2.0
U1543,43,Basic,551,0,19.0,54.0,0.0,0.0
U1544,55,Basic,307,0,176.0,123.0,3.3333333333333335,3.0
U1545,45,Standard,521,0,55.0,0.0,2.0,2.0
U1546,46,Premium,590,0,120.0,91.0,2.5,2.0
U1547,59,Premium,586,0,103.0,116.0,3.0,1.0
U1548,54,Premium,89,0,106.0,113.0,2.0,2.0
U1549,27,Standard,493,0,45.0,15.0,2.5,2.0
U1550,41,Premium,28,1,999.0,0.0,2.3333333333333335,3.0
U1551,19,Basic,602,0,112.0,0.0,2.0,2.0
U1552,25,Premium,282,0,10.0,0.0,4.0,1.0
U1553,23,Standard,431,0,107.0,0.0,2.5,6.0
U1554,20,Standard,659,1,26.0,0.0,1.0,1.0
U1555,59,Basic,626,0,132.0,0.0,0.0,0.0
U1556,59,Standard,676,1,999.0,99.0,5.0,1.0
U1557,49,Premium,523,0,92.0,57.0,4.0,1.0
U1558,50,Basic,75,0,57.0,167.0,5.0,1.0
U1559,27,Premium,549,0,15.0,33.0,1.6666666666666667,3.0
U1560,54,Premium,77,0,2.0,0.0,2.0,3.0
U1561,60,Premium,692,0,7.0,0.0,0.0,0.0
U1562,47,Premium,110,0,999.0,0.0,3.3333333333333335,3.0
U1563,41,Basic,265,0,999.0,90.0,3.0,1.0
U1564,43,Standard,264,0,38.0,0.0,0.0,0.0
U1565,60,Premium,513,0,67.0,0.0,2.0,1.0
U1566,53,Basic,726,0,120.0,65.0,3.5,4.0
U1567,44,Standard,31,0,92.0,0.0,0.0,0.0
U1568,19,Premium,442,0,126.0,0.0,0.0,0.0
U1569,38,Premium,269,0,45.0,85.0,5.0,1.0
U1570,21,Premium,4,0,175.0,16.0,4.0,1.0
U1571,47,Premium,432,0,40.0,0.0,1.0,1.0
U1572,36,Standard,102,0,47.0,188.0,2.0,4.0
U1573,33,Basic,254,0,97.0,105.0,0.0,0.0
U1574,51,Standard,435,0,54.0,0.0,3.0,2.0
U1575,36,Basic,212,0,9.0,0.0,1.6666666666666667,3.0
U1576,19,Premium,102,0,24.0,108.0,3.5,2.0
U1577,32,Basic,224,0,104.0,0.0,0.0,0.0
U1578,41,Premium,236,0,145.0,172.0,2.0,3.0
U1579,21,Basic,437,0,151.0,75.0,0.0,0.0
U1580,44,Basic,448,1,5.0,85.0,2.6666666666666665,3.0
U1581,24,Premium,21,0,99.0,0.0,4.0,2.0
U1582,18,Standard,101,0,8.0,0.0,3.0,2.0
U1583,38,Premium,390,0,31.0,0.0,0.0,0.0
U1584,57,Basic,99,1,168.0,282.0,2.0,2.0
U1585,43,Basic,48,0,999.0,0.0,5.0,1.0
U1586,24,Standard,499,0,18.0,0.0,3.0,3.0
U1587,33,Premium,602,0,76.0,0.0,2.0,1.0
U1588,19,Basic,154,0,94.0,98.0,0.0,0.0
U1589,58,Premium,580,0,151.0,0.0,2.3333333333333335,3.0
U1590,28,Premium,283,0,44.0,0.0,1.0,4.0
U1591,20,Premium,84,0,144.0,0.0,4.333333333333333,3.0
U1592,43,Basic,41,0,52.0,0.0,0.0,0.0
U1593,45,Premium,24,0,999.0,64.0,1.0,1.0
U1594,56,Standard,517,0,108.0,186.0,2.5,4.0
U1595,26,Basic,23,0,47.0,80.0,1.0,1.0
U1596,23,Basic,326,0,139.0,55.0,3.5,2.0
U1597,45,Standard,550,0,21.0,114.0,4.0,1.0
U1598,33,Basic,4,0,99.0,14.0,1.5,2.0
U1599,40,Basic,311,0,24.0,0.0,2.6666666666666665,3.0
U1600,48,Standard,332,1,49.0,110.0,4.0,1.0
U1601,51,Basic,584,0,21.0,0.0,2.0,1.0
U1602,52,Premium,518,0,43.0,0.0,3.0,1.0
U1603,57,Premium,22,0,999.0,0.0,3.0,1.0
U1604,46,Premium,126,0,85.0,66.0,0.0,0.0
U1605,58,Premium,678,1,10.0,0.0,0.0,0.0
U1606,31,Basic,573,1,67.0,0.0,3.0,1.0
U1607,56,Standard,255,0,42.0,162.0,1.0,1.0
U1608,51,Premium,34,0,128.0,0.0,4.0,2.0
U1609,38,Standard,501,0,11.0,0.0,1.0,1.0
U1610,47,Basic,171,0,91.0,0.0,3.5,2.0
U1611,46,Standard,331,0,92.0,0.0,5.0,1.0
U1612,52,Premium,549,0,91.0,0.0,5.0,1.0
U1613,49,Standard,659,0,127.0,0.0,2.0,1.0
U1614,21,Basic,250,0,19.0,7.0,0.0,0.0
U1615,52,Standard,3,0,172.0,0.0,0.0,0.0
U1616,42,Basic,553,1,45.0,0.0,3.3333333333333335,3.0
U1617,46,Premium,131,0,42.0,78.0,0.0,0.0
U1618,51,Basic,273,0,112.0,0.0,2.0,2.0
U1619,51,Standard,13,0,33.0,55.0,2.0,1.0
U1620,33,Premium,233,1,999.0,0.0,0.0,0.0
U1621,58,Basic,728,0,44.0,0.0,5.0,1.0
U1622,38,Premium,110,0,85.0,0.0,3.125,8.0
U1623,41,Basic,169,0,79.0,0.0,2.3333333333333335,3.0
U1624,22,Standard,436,0,66.0,0.0,3.5,2.0
U1625,26,Standard,591,0,177.0,25.0,3.5,2.0
U1626,56,Premium,658,0,74.0,0.0,4.0,1.0
U1627,55,Premium,166,0,26.0,102.0,3.25,4.0
U1628,38,Standard,580,0,74.0,66.0,3.0,2.0
U1629,27,Basic,135,0,10.0,0.0,0.0,0.0
U1630,18,Standard,81,0,18.0,0.0,0.0,0.0
U1631,52,Premium,195,0,999.0,106.0,0.0,0.0
U1632,25,Basic,15,0,99.0,112.0,4.0,3.0
U1633,42,Premium,55,0,5.0,78.0,3.5,2.0
U1634,42,Basic,67,0,9.0,44.0,2.0,3.0
U1635,35,Premium,264,0,15.0,0.0,0.0,0.0
U1636,49,Basic,125,0,79.0,0.0,5.0,1.0
U1637,29,Basic,50,0,7.0,0.0,2.0,1.0
U1638,41,Basic,256,0,49.0,0.0,2.5,2.0
U1639,33,Standard,328,1,999.0,0.0,4.0,1.0
U1640,43,Standard,473,0,8.0,61.0,0.0,0.0
U1641,55,Standard,23,0,124.0,16.0,0.0,0.0
U1642,28,Standard,327,0,32.0,0.0,2.75,4.0
U1643,46,Premium,728,0,76.0,95.0,0.0,0.0
U1644,31,Basic,283,0,40.0,108.0,2.0,1.0
U1645,46,Premium,277,0,999.0,0.0,3.25,4.0
U1646,20,Premium,378,0,10.0,0.0,0.0,0.0
U1647,31,Standard,99,0,169.0,71.0,2.0,1.0
U1648,38,Standard,685,0,34.0,32.0,5.0,1.0
U1649,43,Standard,349,1,999.0,0.0,2.0,1.0
U1650,32,Premium,559,0,66.0,46.0,5.0,1.0
U1651,48,Standard,334,0,26.0,0.0,0.0,0.0
U1652,45,Premium,429,0,5.0,0.0,4.0,2.0
U1653,33,Basic,524,0,152.0,0.0,5.0,1.0
U1654,23,Standard,460,0,130.0,32.0,3.0,2.0
U1655,59,Basic,723,0,17.0,0.0,2.0,1.0
U1656,25,Premium,694,0,23.0,13.0,2.0,1.0
U1657,35,Basic,18,0,142.0,0.0,5.0,1.0
U1658,48,Standard,657,0,64.0,108.0,2.0,1.0
U1659,56,Premium,401,1,55.0,0.0,0.0,0.0
U1660,59,Premium,362,0,19.0,11.0,0.0,0.0
U1661,48,Basic,649,0,57.0,0.0,3.0,1.0
U1662,30,Basic,416,0,6.0,0.0,0.0,0.0
U1663,56,Standard,591,0,49.0,0.0,0.0,0.0
U1664,37,Premium,4,0,31.0,0.0,1.6666666666666667,3.0
U1665,48,Basic,421,0,40.0,0.0,3.0,1.0
U1666,53,Premium,375,0,99.0,92.0,2.0,3.0
U1667,24,Basic,100,0,48.0,0.0,3.6666666666666665,3.0
U1668,28,Standard,636,0,87.0,53.0,4.0,2.0
U1669,20,Standard,571,0,25.0,0.0,0.0,0.0
U1670,56,Standard,602,0,12.0,116.0,0.0,0.0
U1671,60,Basic,436,0,999.0,8.0,2.0,2.0
U1672,46,Standard,167,0,109.0,0.0,2.5,4.0
U1673,43,Premium,546,1,50.0,45.0,0.0,0.0
U1674,19,Standard,106,0,90.0,49.0,4.666666666666667,3.0
U1675,22,Premium,608,0,160.0,0.0,2.0,2.0
U1676,19,Basic,451,0,7.0,0.0,4.0,2.0
U1677,31,Premium,7,0,31.0,31.0,3.0,2.0
U1678,37,Basic,54,1,69.0,69.0,0.0,0.0
U1679,51,Standard,249,0,36.0,28.0,3.75,4.0
U1680,47,Standard,511,0,90.0,0.0,3.0,2.0
U1681,54,Basic,470,0,37.0,0.0,3.5,2.0
U1682,20,Basic,273,0,104.0,81.0,1.0,1.0
U1683,19,Basic,280,0,13.0,113.0,4.0,2.0
U1684,59,Standard,67,1,26.0,105.0,3.0,2.0
U1685,49,Standard,247,0,999.0,52.0,0.0,0.0
U1686,52,Basic,596,0,74.0,0.0,0.0,0.0
U1687,42,Standard,480,0,88.0,0.0,4.0,1.0
U1688,28,Basic,713,0,4.0,0.0,3.0,1.0
U1689,41,Premium,169,0,125.0,0.0,0.0,0.0
U1690,54,Standard,477,0,4.0,0.0,0.0,0.0
U1691,43,Basic,337,0,4.0,0.0,1.0,3.0
U1692,44,Basic,681,1,9.0,0.0,3.0,3.0
U1693,18,Premium,160,1,137.0,0.0,2.0,1.0
U1694,29,Standard,51,0,52.0,0.0,3.0,2.0
U1695,39,Basic,610,0,135.0,0.0,3.0,2.0
U1696,47,Premium,482,0,140.0,0.0,3.0,2.0
U1697,59,Basic,684,0,34.0,80.0,3.5,2.0
U1698,35,Standard,579,0,80.0,0.0,2.2,5.0
U1699,24,Standard,94,0,44.0,0.0,4.0,1.0
U1700,50,Basic,1,0,25.0,0.0,3.0,5.0
U1701,43,Premium,263,0,0.0,23.0,1.0,1.0
U1702,22,Premium,224,0,31.0,9.0,3.0,2.0
U1703,35,Basic,275,0,166.0,0.0,2.5,2.0
U1704,48,Basic,685,0,999.0,0.0,3.5,2.0
U1705,23,Premium,621,0,25.0,0.0,4.0,1.0
U1706,47,Standard,635,0,23.0,0.0,1.0,1.0
U1707,29,Basic,615,0,149.0,51.0,4.0,2.0
U1708,50,Basic,190,1,24.0,35.0,4.0,2.0
U1709,45,Basic,717,1,138.0,0.0,1.0,2.0
U1710,29,Standard,457,0,55.0,0.0,0.0,0.0
U1711,50,Basic,694,0,25.0,0.0,0.0,0.0
U1712,45,Basic,416,1,151.0,112.0,2.5,2.0
U1713,26,Premium,361,0,29.0,0.0,0.0,0.0
U1714,55,Premium,681,0,58.0,65.0,2.6666666666666665,3.0
U1715,38,Basic,421,1,15.0,0.0,4.0,3.0
U1716,19,Premium,145,0,122.0,0.0,3.0,2.0
U1717,60,Basic,442,0,65.0,0.0,2.6666666666666665,3.0
U1718,21,Standard,471,0,72.0,0.0,2.0,3.0
U1719,30,Standard,197,0,17.0,35.0,5.0,2.0
U1720,50,Basic,34,0,64.0,0.0,2.0,3.0
U1721,26,Standard,536,0,0.0,0.0,2.5,2.0
U1722,59,Standard,306,0,32.0,0.0,1.5,2.0
U1723,34,Basic,234,1,52.0,0.0,0.0,0.0
U1724,58,Standard,256,0,151.0,0.0,5.0,1.0
U1725,44,Basic,410,0,55.0,0.0,5.0,1.0
U1726,38,Standard,265,1,112.0,59.0,0.0,0.0
U1727,22,Premium,401,1,55.0,0.0,5.0,1.0
U1728,34,Premium,533,1,14.0,0.0,1.0,1.0
U1729,35,Premium,710,0,26.0,83.0,4.0,2.0
U1730,52,Standard,103,0,999.0,0.0,3.0,1.0
U1731,59,Standard,653,0,164.0,183.0,2.5,2.0
U1732,60,Standard,444,0,999.0,0.0,3.6666666666666665,3.0
U1733,55,Standard,63,0,144.0,0.0,3.0,3.0
U1734,42,Premium,559,0,11.0,62.0,3.0,2.0
U1735,37,Premium,292,0,89.0,33.0,2.6666666666666665,3.0
U1736,46,Premium,518,0,53.0,36.0,4.666666666666667,3.0
U1737,52,Standard,565,0,130.0,93.0,2.0,1.0
U1738,46,Premium,419,1,79.0,43.0,3.0,1.0
U1739,26,Basic,638,1,84.0,74.0,5.0,1.0
U1740,37,Standard,315,1,21.0,0.0,3.0,1.0
U1741,31,Basic,10,0,18.0,77.0,3.0,1.0
U1742,49,Standard,710,0,94.0,270.0,0.0,0.0
U1743,56,Basic,677,0,108.0,0.0,0.0,0.0
U1744,55,Premium,291,0,7.0,0.0,4.0,2.0
U1745,57,Standard,49,0,98.0,37.0,2.3333333333333335,3.0
U1746,31,Basic,355,1,177.0,67.0,5.0,1.0
U1747,25,Premium,302,0,65.0,0.0,5.0,1.0
U1748,35,Premium,46,0,999.0,0.0,5.0,1.0
U1749,38,Standard,498,0,13.0,36.0,3.5,2.0
U1750,56,Basic,614,0,64.0,0.0,1.0,1.0
U1751,38,Premium,150,0,166.0,104.0,1.5,2.0
U1752,58,Premium,316,0,999.0,51.0,2.6666666666666665,6.0
U1753,26,Basic,294,0,30.0,78.0,4.5,2.0
U1754,60,Standard,655,0,90.0,0.0,1.0,1.0
U1755,57,Premium,446,0,98.0,26.0,4.5,2.0
U1756,19,Basic,31,1,2.0,96.0,5.0,1.0
U1757,55,Premium,613,1,1.0,0.0,4.0,2.0
U1758,47,Basic,422,0,61.0,67.0,3.0,1.0
U1759,35,Premium,204,0,52.0,0.0,3.0,2.0
U1760,58,Basic,709,0,27.0,69.0,2.3333333333333335,3.0
U1761,18,Basic,248,0,66.0,0.0,0.0,0.0
U1762,20,Premium,524,0,32.0,0.0,2.5,2.0
U1763,42,Standard,373,1,70.0,0.0,2.0,2.0
U1764,34,Basic,607,0,31.0,0.0,2.3333333333333335,3.0
U1765,39,Premium,396,0,49.0,102.0,3.0,6.0
U1766,52,Basic,272,0,8.0,0.0,0.0,0.0
U1767,56,Standard,163,0,146.0,34.0,1.0,3.0
U1768,58,Standard,48,1,29.0,0.0,5.0,1.0
U1769,22,Premium,312,0,5.0,0.0,0.0,0.0
U1770,21,Premium,136,0,127.0,56.0,1.0,1.0
U1771,26,Premium,430,0,161.0,0.0,3.6666666666666665,3.0
U1772,59,Basic,677,1,17.0,0.0,1.3333333333333333,3.0
U1773,44,Standard,134,1,4.0,0.0,3.0,1.0
U1774,28,Premium,192,0,95.0,97.0,2.6,5.0
U1775,33,Basic,252,0,100.0,0.0,0.0,0.0
U1776,51,Standard,446,0,28.0,0.0,1.0,1.0
U1777,30,Standard,75,1,76.0,0.0,1.0,1.0
U1778,22,Standard,567,0,83.0,0.0,0.0,0.0
U1779,40,Standard,86,1,12.0,0.0,1.0,1.0
U1780,30,Premium,147,0,2.0,0.0,3.0,2.0
U1781,42,Standard,569,0,29.0,0.0,4.0,3.0
U1782,45,Standard,404,0,65.0,0.0,4.5,2.0
U1783,30,Basic,346,0,33.0,0.0,0.0,0.0
U1784,52,Premium,707,0,0.0,67.0,0.0,0.0
U1785,30,Standard,324,0,26.0,0.0,1.0,1.0
U1786,39,Premium,666,0,14.0,124.0,2.5,2.0
U1787,38,Standard,418,0,18.0,79.0,3.0,4.0
U1788,60,Standard,269,0,42.0,102.0,0.0,0.0
U1789,51,Standard,289,1,48.0,73.0,1.6666666666666667,3.0
U1790,55,Basic,229,0,88.0,0.0,5.0,1.0
U1791,45,Standard,368,0,71.0,100.0,0.0,0.0
U1792,22,Standard,62,0,71.0,0.0,0.0,0.0
U1793,30,Basic,335,0,65.0,0.0,2.0,1.0
U1794,44,Premium,533,0,40.0,120.0,3.25,4.0
U1795,52,Basic,88,0,138.0,49.0,0.0,0.0
U1796,42,Premium,81,0,55.0,86.0,0.0,0.0
U1797,49,Standard,422,0,25.0,119.0,3.2,5.0
U1798,50,Standard,144,0,999.0,0.0,1.0,1.0
U1799,32,Standard,404,0,58.0,0.0,4.0,2.0
U1800,26,Standard,184,0,63.0,0.0,5.0,1.0
U1801,27,Standard,390,1,123.0,70.0,3.375,8.0
U1802,25,Basic,204,0,148.0,47.0,5.0,1.0
U1803,35,Basic,364,0,19.0,24.0,1.0,1.0
U1804,52,Basic,412,0,13.0,83.0,3.0,2.0
U1805,25,Premium,395,0,13.0,0.0,3.6666666666666665,3.0
U1806,49,Premium,23,1,12.0,0.0,4.0,1.0
U1807,52,Basic,356,0,9.0,0.0,3.0,1.0
U1808,59,Premium,255,0,125.0,0.0,4.5,2.0
U1809,30,Premium,653,1,37.0,106.0,1.0,1.0
U1810,52,Basic,12,0,4.0,0.0,0.0,0.0
U1811,20,Standard,589,0,99.0,105.0,4.0,1.0
U1812,53,Basic,211,0,120.0,0.0,0.0,0.0
U1813,46,Basic,205,0,6.0,28.0,3.3333333333333335,3.0
U1814,60,Standard,570,0,7.0,68.0,1.5,2.0
U1815,35,Premium,25,0,70.0,97.0,3.0,2.0
U1816,18,Basic,410,0,66.0,104.0,1.0,2.0
U1817,26,Basic,384,0,26.0,0.0,3.3333333333333335,3.0
U1818,36,Premium,218,0,75.0,48.0,2.0,1.0
U1819,46,Premium,20,0,64.0,0.0,0.0,0.0
U1820,36,Premium,83,0,17.0,0.0,5.0,1.0
U1821,36,Premium,470,0,166.0,64.0,3.0,3.0
U1822,25,Basic,69,0,63.0,0.0,3.75,4.0
U1823,25,Standard,479,1,25.0,30.0,4.0,1.0
U1824,26,Standard,175,0,154.0,118.0,2.0,2.0
U1825,30,Standard,74,1,999.0,0.0,3.25,4.0
U1826,34,Basic,227,0,80.0,65.0,0.0,0.0
U1827,36,Premium,716,0,71.0,20.0,3.0,3.0
U1828,37,Basic,683,0,163.0,23.0,0.0,0.0
U1829,48,Basic,408,0,52.0,0.0,2.5,2.0
U1830,30,Standard,599,0,106.0,0.0,0.0,0.0
U1831,57,Standard,256,0,36.0,0.0,3.5,4.0
U1832,54,Premium,6,0,999.0,8.0,4.0,1.0
U1833,55,Basic,448,0,999.0,0.0,2.0,1.0
U1834,34,Premium,412,0,146.0,69.0,3.0,1.0
U1835,55,Basic,409,0,54.0,69.0,2.0,1.0
U1836,56,Basic,260,0,22.0,0.0,1.5,2.0
U1837,40,Standard,43,0,22.0,0.0,3.0,1.0
U1838,51,Basic,637,0,104.0,0.0,2.0,2.0
U1839,35,Standard,652,0,174.0,75.0,3.0,1.0
U1840,34,Basic,160,0,181.0,0.0,3.6666666666666665,3.0
U1841,28,Standard,134,0,37.0,0.0,0.0,0.0
U1842,42,Basic,240,1,7.0,0.0,5.0,1.0
U1843,24,Standard,528,0,31.0,0.0,2.5,2.0
U1844,43,Standard,448,0,108.0,0.0,4.0,1.0
U1845,42,Standard,271,0,108.0,0.0,2.0,1.0
U1846,43,Standard,386,0,999.0,116.0,3.0,1.0
U1847,33,Basic,465,0,47.0,0.0,0.0,0.0
U1848,23,Premium,676,0,33.0,0.0,2.0,1.0
U1849,52,Premium,707,0,28.0,57.0,4.0,2.0
U1850,56,Premium,118,0,104.0,111.0,4.5,2.0
U1851,18,Basic,287,0,40.0,19.0,0.0,0.0
U1852,26,Basic,163,1,88.0,0.0,3.0,2.0
U1853,18,Basic,560,0,86.0,0.0,4.5,2.0
U1854,51,Basic,445,0,90.0,64.0,4.0,2.0
U1855,24,Standard,121,1,41.0,0.0,2.3333333333333335,3.0
U1856,39,Premium,432,1,171.0,0.0,3.0,1.0
U1857,39,Basic,308,0,11.0,0.0,3.0,1.0
U1858,20,Standard,721,1,35.0,80.0,3.0,2.0
U1859,34,Standard,720,0,179.0,0.0,4.5,2.0
U1860,22,Standard,211,0,140.0,0.0,3.0,2.0
U1861,33,Standard,229,0,24.0,0.0,0.0,0.0
U1862,41,Basic,481,0,3.0,0.0,0.0,0.0
U1863,58,Basic,705,1,10.0,33.0,3.0,1.0
U1864,38,Premium,174,1,65.0,0.0,0.0,0.0
U1865,25,Standard,597,0,122.0,0.0,4.0,1.0
U1866,18,Basic,528,0,27.0,54.0,3.0,2.0
U1867,53,Basic,41,0,9.0,0.0,4.0,1.0
U1868,20,Premium,410,1,87.0,93.0,0.0,0.0
U1869,34,Basic,615,0,11.0,93.0,3.5,2.0
U1870,32,Basic,332,0,12.0,0.0,4.0,1.0
U1871,54,Basic,185,0,114.0,70.0,4.0,3.0
U1872,32,Standard,504,0,22.0,9.0,3.0,2.0
U1873,38,Standard,569,0,7.0,0.0,3.0,2.0
U1874,34,Premium,80,1,10.0,0.0,0.0,0.0
U1875,55,Standard,404,1,20.0,0.0,2.25,4.0
U1876,23,Standard,459,1,125.0,0.0,2.5,2.0
U1877,53,Premium,558,1,999.0,0.0,5.0,1.0
U1878,51,Premium,252,0,60.0,0.0,3.0,1.0
U1879,32,Premium,79,1,100.0,0.0,2.5,2.0
U1880,40,Standard,601,0,15.0,0.0,2.3333333333333335,3.0
U1881,58,Basic,410,0,1.0,0.0,3.5,2.0
U1882,52,Basic,235,0,73.0,81.0,4.0,2.0
U1883,24,Standard,27,1,37.0,77.0,3.0,1.0
U1884,25,Standard,353,1,31.0,0.0,2.5,2.0
U1885,25,Standard,546,0,103.0,41.0,3.3333333333333335,3.0
U1886,58,Basic,18,1,115.0,0.0,4.333333333333333,3.0
U1887,49,Premium,172,0,73.0,40.0,1.0,1.0
U1888,54,Premium,575,0,3.0,0.0,2.3333333333333335,6.0
U1889,47,Basic,316,1,31.0,109.0,4.0,1.0
U1890,52,Standard,580,0,65.0,67.0,3.0,3.0
U1891,23,Standard,384,1,123.0,0.0,5.0,1.0
U1892,20,Basic,303,1,31.0,0.0,2.4,5.0
U1893,23,Premium,177,0,13.0,0.0,3.0,4.0
U1894,26,Standard,123,0,28.0,0.0,2.3333333333333335,3.0
U1895,19,Basic,276,1,13.0,82.0,3.5,4.0
U1896,31,Standard,39,0,7.0,0.0,0.0,0.0
U1897,28,Basic,541,0,59.0,40.0,0.0,0.0
U1898,36,Premium,140,0,42.0,0.0,2.0,3.0
U1899,43,Standard,133,1,31.0,45.0,4.0,4.0
U1900,18,Standard,698,0,17.0,114.0,3.6666666666666665,3.0
U1901,58,Standard,323,0,55.0,66.0,4.0,2.0
U1902,55,Premium,235,0,24.0,0.0,4.5,2.0
U1903,19,Basic,191,0,3.0,0.0,3.5,2.0
U1904,44,Standard,492,0,25.0,0.0,5.0,1.0
U1905,34,Premium,288,0,3.0,58.0,3.5,2.0
U1906,53,Basic,16,0,159.0,5.0,5.0,1.0
U1907,37,Premium,521,0,999.0,0.0,5.0,1.0
U1908,59,Basic,678,0,18.0,0.0,2.5,2.0
U1909,29,Standard,120,0,47.0,0.0,5.0,2.0
U1910,37,Basic,469,0,49.0,0.0,3.3333333333333335,3.0
U1911,36,Standard,311,0,28.0,0.0,0.0,0.0
U1912,35,Standard,714,0,43.0,189.0,2.0,1.0
U1913,52,Basic,343,0,999.0,0.0,4.333333333333333,3.0
