rating_id,user_id,show_id,rating
R4377,U2978,S24,1
R4378,U1652,S28,5
R4379,U1917,S5,2
R4380,U2781,S24,2
R4381,U4709,S22,2
R4382,U1441,S7,2
R4383,U3573,S14,1
R4384,U1619,S17,2
R4385,U3782,S24,5
R4386,U2464,S7,1
R4387,U1762,S26,3
R4388,U5832,S36,4
R4389,U4843,S15,5
R4390,U5419,S21,4
R4391,U3298,S24,1
R4392,U2138,S36,1
R4393,U4859,S34,5
R4394,U3165,S16,2
R4395,U3856,S35,2
R4396,U2537,S10,1
R4397,U4546,S14,3
R4398,U1633,S28,3
R4399,U4950,S26,2
R4400,U3715,S21,5
R4401,U2838,S4,1
R4402,U1498,S18,1
R4403,U2359,S1,2
R4404,U4944,S13,2
R4405,U4885,S11,1
R4406,U5117,S28,2
R4407,U5705,S25,1
R4408,U4240,S1,3
R4409,U3249,S3,4
R4410,U2525,S31,5
R4411,U3382,S3,1
R4412,U5080,S14,5
R4413,U5579,S19,1
R4414,U1771,S3,3
R4415,U1214,S22,2
R4416,U2922,S3,2
R4417,U4699,S11,5
R4418,U1719,S4,5
R4419,U1416,S16,4
R4420,U4435,S3,3
R4421,U5291,S34,1
R4422,U4186,S26,2
R4423,U3742,S32,1
R4424,U2702,S15,4
R4425,U3805,S29,4
R4426,U5451,S25,2
R4427,U5870,S27,4
R4428,U4937,S26,3
R4429,U2060,S25,2
R4430,U1477,S12,5
R4431,U4760,S2,5
R4432,U2596,S22,2
R4433,U1771,S35,3
R4434,U2391,S3,2
R4435,U3182,S21,4
R4436,U1931,S13,3
R4437,U5908,S16,3
R4438,U2599,S25,5
R4439,U4501,S8,4
R4440,U2388,S14,1
R4441,U4252,S34,2
R4442,U2950,S3,5
R4443,U4017,S10,4
R4444,U5995,S5,4
R4445,U3658,S19,2
R4446,U4465,S20,4
R4447,U3016,S26,1
R4448,U5469,S5,4
R4449,U2768,S4,5
R4450,U2326,S10,1
R4451,U5923,S35,5
R4452,U1394,S34,1
R4453,U2779,S27,4
R4454,U5384,S29,3
R4455,U2493,S12,3
R4456,U4915,S32,4
R4457,U5051,S6,1
R4458,U4408,S8,2
R4459,U2369,S36,5
R4460,U3966,S23,5
R4461,U1502,S13,2
R4462,U1765,S27,4
R4463,U1581,S36,3
R4464,U5280,S29,4
R4465,U5938,S13,1
R4466,U2491,S8,4
R4467,U4581,S31,3
R4468,U4607,S18,1
R4469,U4623,S29,3
R4470,U1676,S3,3
R4471,U4351,S27,3
R4472,U5098,S17,3
R4473,U4687,S23,2
R4474,U5615,S33,5
R4475,U1722,S9,2
R4476,U3330,S30,1
R4477,U3669,S30,3
R4478,U1700,S21,4
R4479,U4985,S25,5
R4480,U4438,S18,1
R4481,U1900,S20,4
R4482,U3615,S11,2
R4483,U3787,S16,5
R4484,U4686,S27,4
R4485,U5248,S21,5
R4486,U4270,S35,1
R4487,U2274,S19,3
R4488,U4500,S35,2
R4489,U2569,S29,1
R4490,U1674,S16,5
R4491,U3280,S33,3
R4492,U3297,S21,1
R4493,U2555,S23,4
R4494,U1009,S11,1
R4495,U4849,S5,3
R4496,U1700,S27,3
R4497,U4568,S24,5
R4498,U3397,S5,2
R4499,U2650,S2,5
R4500,U4211,S36,2
R4501,U3851,S12,3
R4502,U4546,S32,5
R4503,U5264,S21,2
R4504,U4918,S35,3
R4505,U1338,S15,2
R4506,U5536,S16,2
R4507,U2093,S28,5
R4508,U1813,S35,5
R4509,U3505,S10,3
R4510,U5099,S28,4
R4511,U3596,S26,5
R4512,U4085,S28,2
R4513,U4249,S33,2
R4514,U5695,S9,1
R4515,U5853,S16,3
R4516,U4479,S13,1
R4517,U3315,S11,1
R4518,U2893,S17,5
R4519,U1952,S12,1
R4520,U3136,S14,4
R4521,U4756,S2,2
R4522,U2405,S22,5
R4523,U5416,S33,5
R4524,U5650,S35,4
R4525,U1638,S13,2
R4526,U5648,S22,2
R4527,U2448,S35,3
R4528,U4768,S30,1
R4529,U3538,S31,3
R4530,U3386,S34,4
R4531,U2204,S28,2
R4532,U2167,S31,2
R4533,U4160,S23,2
R4534,U4111,S19,5
R4535,U1064,S24,2
R4536,U1560,S32,3
R4537,U1449,S7,3
R4538,U2076,S26,4
R4539,U2990,S4,5
R4540,U2738,S25,1
R4541,U2536,S6,3
R4542,U2651,S20,1
R4543,U5886,S31,1
R4544,U5414,S15,4
R4545,U5508,S32,3
R4546,U3271,S18,5
R4547,U3141,S11,4
R4548,U2647,S33,4
R4549,U4481,S1,3
R4550,U1808,S35,4
R4551,U3966,S28,5
R4552,U2954,S19,2
R4553,U1357,S35,5
R4554,U1531,S1,5
R4555,U5659,S28,3
R4556,U4808,S21,4
R4557,U4310,S4,5
R4558,U1333,S29,3
R4559,U3277,S32,5
R4560,U2673,S13,5
R4561,U1825,S3,1
R4562,U1274,S33,2
R4563,U1893,S3,5
R4564,U1508,S9,2
R4565,U3621,S34,2
R4566,U4115,S33,5
R4567,U4135,S33,2
R4568,U2883,S19,4
R4569,U1121,S36,2
R4570,U4813,S21,5
R4571,U5774,S32,2
R4572,U1993,S24,3
R4573,U5912,S28,1
R4574,U3502,S21,2
R4575,U3502,S11,5
R4576,U4464,S30,5
R4577,U3537,S35,1
R4578,U4346,S10,3
R4579,U2352,S15,4
R4580,U5460,S8,1
R4581,U4470,S13,5
R4582,U5655,S34,3
R4583,U3882,S16,3
R4584,U1257,S18,1
R4585,U2236,S23,5
R4586,U3015,S23,5
R4587,U5350,S21,1
R4588,U3146,S13,2
R4589,U4218,S18,5
R4590,U4657,S2,4
R4591,U4601,S20,5
R4592,U2248,S10,3
R4593,U1133,S5,1
R4594,U4286,S3,5
R4595,U5141,S14,5
R4596,U2304,S1,3
R4597,U2337,S17,1
R4598,U3452,S24,2
R4599,U2075,S28,5
R4600,U1487,S25,1
R4601,U1104,S34,3
R4602,U2093,S11,2
R4603,U2212,S11,2
R4604,U2942,S7,5
R4605,U5289,S21,1
R4606,U5888,S14,5
R4607,U5671,S7,3
R4608,U5893,S30,1
R4609,U4351,S18,1
R4610,U3666,S23,4
R4611,U5375,S11,1
R4612,U5871,S1,1
R4613,U5348,S34,1
R4614,U5202,S31,3
R4615,U1960,S17,5
R4616,U3947,S9,3
R4617,U3880,S18,2
R4618,U1121,S17,5
R4619,U4965,S16,3
R4620,U4340,S32,3
R4621,U1538,S15,3
R4622,U3001,S21,2
R4623,U5698,S11,4
R4624,U1618,S9,3
R4625,U2590,S35,5
R4626,U1541,S9,2
R4627,U1814,S27,1
R4628,U5543,S11,5
R4629,U5199,S29,3
R4630,U1316,S19,4
R4631,U5488,S31,1
R4632,U1831,S10,2
R4633,U2504,S20,4
R4634,U2014,S14,1
R4635,U5339,S24,3
R4636,U1036,S34,2
R4637,U4231,S33,1
R4638,U1230,S35,1
R4639,U5203,S31,4
R4640,U4991,S27,4
R4641,U1979,S5,1
R4642,U4320,S22,3
R4643,U4050,S30,1
R4644,U3717,S34,5
R4645,U1527,S3,2
R4646,U2730,S29,2
R4647,U2755,S34,4
R4648,U2642,S4,2
R4649,U2755,S9,3
R4650,U3227,S18,5
R4651,U2392,S23,2
R4652,U4543,S26,1
R4653,U4988,S18,4
R4654,U2685,S36,2
R4655,U3522,S3,4
R4656,U3568,S12,1
R4657,U4130,S4,1
R4658,U4760,S18,2
R4659,U5037,S31,2
R4660,U2620,S36,5
R4661,U5756,S33,2
R4662,U5637,S8,1
R4663,U1430,S7,2
R4664,U1088,S36,3
R4665,U1388,S14,5
R4666,U4271,S9,2
R4667,U2096,S29,2
R4668,U1071,S19,2
R4669,U1209,S35,1
R4670,U2610,S15,5
R4671,U3976,S12,2
R4672,U3111,S9,4
R4673,U3944,S12,1
R4674,U1746,S11,5
R4675,U2493,S4,5
R4676,U4592,S13,4
R4677,U4693,S15,4
R4678,U2467,S7,4
R4679,U2858,S35,4
R4680,U4151,S20,5
R4681,U1351,S2,1
R4682,U1836,S13,1
R4683,U5029,S5,2
R4684,U5170,S11,1
R4685,U1060,S18,3
R4686,U1260,S2,4
R4687,U3275,S7,2
R4688,U5495,S1,5
R4689,U5778,S36,3
R4690,U2612,S33,2
R4691,U4860,S24,5
R4692,U4882,S30,3
R4693,U3708,S15,5
R4694,U3485,S4,2
R4695,U5747,S21,3
R4696,U1544,S32,4
R4697,U1968,S2,3
R4698,U5939,S9,4
R4699,U3802,S30,5
R4700,U3649,S11,2
R4701,U5281,S20,2
R4702,U1133,S17,5
R4703,U1793,S19,2
R4704,U4623,S15,5
R4705,U4519,S12,3
R4706,U3584,S16,5
R4707,U5330,S1,1
R4708,U5487,S25,2
R4709,U1389,S17,1
R4710,U5830,S28,5
R4711,U4640,S30,2
R4712,U1116,S8,5
R4713,U2994,S9,4
R4714,U3491,S28,5
R4715,U5051,S33,2
R4716,U2298,S4,3
R4717,U5088,S4,3
R4718,U1600,S21,4
R4719,U5871,S15,2
R4720,U1029,S4,4
R4721,U2085,S23,2
R4722,U3617,S35,3
R4723,U4512,S11,2
R4724,U5165,S4,5
R4725,U5273,S16,3
R4726,U2477,S2,2
R4727,U5741,S23,5
R4728,U5929,S16,5
R4729,U1870,S18,4
R4730,U1718,S22,2
R4731,U5586,S7,1
R4732,U1089,S20,2
R4733,U4503,S9,5
R4734,U1572,S19,1
R4735,U4576,S3,1
R4736,U2651,S28,1
R4737,U2882,S19,1
R4738,U1533,S19,1
R4739,U5612,S16,1
R4740,U1378,S6,1
R4741,U5086,S8,1
R4742,U1225,S24,1
R4743,U3595,S8,4
R4744,U4063,S30,3
R4745,U1975,S23,5
R4746,U3111,S26,5
R4747,U5055,S4,4
R4748,U2305,S12,3
R4749,U2644,S27,2
R4750,U2840,S1,2
R4751,U1679,S18,4
R4752,U2873,S4,5
R4753,U2808,S11,2
R4754,U4734,S36,5
R4755,U1782,S15,4
R4756,U2768,S5,2
R4757,U2321,S13,5
R4758,U4141,S6,1
R4759,U3995,S29,4
R4760,U3087,S2,2
R4761,U4725,S19,5
R4762,U1182,S30,1
R4763,U3474,S32,4
R4764,U5738,S5,1
R4765,U1842,S36,5
R4766,U5755,S7,1
R4767,U3952,S3,2
R4768,U2141,S25,1
R4769,U4497,S31,3
R4770,U1318,S2,2
R4771,U1001,S26,5
R4772,U3025,S6,2
R4773,U4878,S5,3
R4774,U3834,S29,4
R4775,U1929,S26,2
R4776,U3248,S25,4
R4777,U2910,S18,2
R4778,U2613,S4,3
R4779,U3157,S28,3
R4780,U4198,S5,3
R4781,U1202,S6,1
R4782,U5680,S28,5
R4783,U5291,S15,3
R4784,U1599,S20,2
R4785,U1322,S6,1
R4786,U1416,S14,4
R4787,U2314,S13,1
R4788,U5637,S27,4
R4789,U4745,S16,4
R4790,U3783,S22,4
R4791,U5936,S13,2
R4792,U5816,S11,4
R4793,U5836,S27,4
R4794,U2514,S7,5
R4795,U2104,S24,1
R4796,U2207,S13,1
R4797,U3402,S20,3
R4798,U1130,S11,4
R4799,U3736,S13,1
R4800,U1371,S18,4
R4801,U1100,S16,5
R4802,U4458,S12,3
R4803,U4305,S36,4
R4804,U4467,S24,2
R4805,U5990,S14,5
R4806,U4508,S29,2
R4807,U5333,S32,4
R4808,U3530,S22,1
R4809,U4370,S13,3
R4810,U3538,S7,4
R4811,U4949,S6,3
R4812,U5256,S11,3
R4813,U3079,S26,1
R4814,U4305,S1,5
R4815,U5065,S27,1
R4816,U5393,S25,5
R4817,U5353,S8,4
R4818,U3482,S29,1
R4819,U5179,S9,5
R4820,U1424,S30,3
R4821,U4717,S27,4
R4822,U3122,S2,5
R4823,U4100,S5,3
R4824,U1875,S20,3
R4825,U2059,S29,5
R4826,U5847,S28,4
R4827,U3665,S2,2
R4828,U3978,S8,1
R4829,U2368,S31,3
R4830,U5694,S28,2
R4831,U5476,S21,4
R4832,U3169,S19,1
R4833,U4300,S16,3
R4834,U3404,S1,2
R4835,U4236,S32,1
R4836,U3803,S3,5
R4837,U5632,S25,5
R4838,U2265,S10,3
R4839,U1487,S12,2
R4840,U5363,S12,3
R4841,U2181,S23,1
R4842,U5570,S10,3
R4843,U1239,S29,1
R4844,U1510,S14,5
R4845,U4294,S33,2
R4846,U1425,S22,2
R4847,U3384,S16,1
R4848,U1100,S17,5
R4849,U1300,S21,2
R4850,U5819,S6,5
R4851,U2469,S25,5
R4852,U4044,S35,4
R4853,U3509,S22,1
R4854,U3672,S25,1
R4855,U2627,S15,3
R4856,U5327,S7,4
R4857,U3185,S3,5
R4858,U3497,S6,5
R4859,U4170,S6,2
R4860,U5851,S24,4
R4861,U1305,S30,2
R4862,U2584,S14,2
R4863,U5619,S29,2
R4864,U2276,S1,2
R4865,U3313,S7,4
R4866,U4217,S9,5
R4867,U5886,S19,1
R4868,U2599,S22,2
R4869,U5200,S32,2
R4870,U4915,S33,2
R4871,U4105,S29,5
R4872,U5029,S5,5
R4873,U3838,S2,1
R4874,U4033,S5,4
R4875,U3540,S8,5
R4876,U1257,S16,5
R4877,U2097,S2,3
R4878,U4370,S24,1
R4879,U3348,S32,5
R4880,U4725,S12,1
R4881,U4371,S1,1
R4882,U1623,S21,1
R4883,U5404,S34,5
R4884,U5498,S12,3
R4885,U3549,S9,3
R4886,U2883,S3,2
R4887,U3815,S23,2
R4888,U5834,S18,5
R4889,U4542,S1,3
R4890,U1375,S7,2
R4891,U4719,S16,2
R4892,U2474,S34,5
R4893,U3598,S32,3
R4894,U1541,S36,5
R4895,U5249,S21,2
R4896,U5597,S19,5
R4897,U1667,S33,1
R4898,U4626,S18,3
R4899,U2245,S20,5
R4900,U5898,S9,3
R4901,U4104,S22,3
R4902,U3913,S15,3
R4903,U3046,S11,3
R4904,U5969,S36,5
R4905,U4217,S10,4
R4906,U1760,S2,3
R4907,U4431,S36,5
R4908,U3457,S15,1
R4909,U3221,S15,4
R4910,U4308,S35,1
R4911,U3380,S30,4
R4912,U3306,S22,5
R4913,U3164,S10,5
R4914,U5442,S18,1
R4915,U1947,S18,5
R4916,U2550,S4,5
R4917,U5178,S9,3
R4918,U5205,S22,2
R4919,U1181,S36,1
R4920,U4613,S21,5
R4921,U5061,S1,1
R4922,U3651,S21,5
R4923,U4194,S20,2
R4924,U3901,S28,3
R4925,U1953,S32,3
R4926,U2735,S35,1
R4927,U3090,S11,4
R4928,U1078,S21,2
R4929,U5017,S19,1
R4930,U5066,S19,1
R4931,U5827,S22,5
R4932,U2322,S15,3
R4933,U5855,S21,4
R4934,U4050,S34,1
R4935,U3268,S12,3
R4936,U5835,S23,2
R4937,U2560,S31,1
R4938,U2209,S6,1
R4939,U3782,S26,3
R4940,U4520,S3,5
R4941,U1929,S25,5
R4942,U3639,S9,1
R4943,U2786,S9,2
R4944,U5372,S12,5
R4945,U1928,S7,3
R4946,U5889,S24,1
R4947,U5659,S14,4
R4948,U1082,S26,4
R4949,U4779,S16,2
R4950,U4913,S14,2
R4951,U5708,S9,5
R4952,U2153,S12,2
R4953,U4022,S27,3
R4954,U3525,S31,2
R4955,U5010,S16,4
R4956,U1822,S27,1
R4957,U5578,S9,2
R4958,U2218,S2,3
R4959,U4984,S8,5
R4960,U4522,S24,2
R4961,U3517,S21,2
R4962,U3836,S22,1
R4963,U4094,S22,1
R4964,U3787,S25,4
R4965,U3191,S12,4
R4966,U1363,S36,2
R4967,U3170,S9,4
R4968,U3062,S29,3
R4969,U1347,S20,1
R4970,U2862,S30,2
R4971,U1511,S1,4
R4972,U2267,S9,1
R4973,U2718,S26,3
R4974,U3309,S34,2
R4975,U5404,S20,3
R4976,U2464,S27,2
R4977,U3869,S6,3
R4978,U2853,S27,5
R4979,U4740,S22,5
R4980,U2754,S36,1
R4981,U3053,S21,4
R4982,U3864,S15,4
R4983,U3115,S3,4
R4984,U1341,S17,3
R4985,U1986,S9,5
R4986,U1423,S36,5
R4987,U4075,S13,1
R4988,U3299,S7,4
R4989,U3752,S32,4
R4990,U1127,S3,5
R4991,U3832,S30,2
R4992,U4456,S8,5
R4993,U3472,S5,1
R4994,U3031,S19,1
R4995,U1843,S22,2
R4996,U4564,S27,5
R4997,U5599,S4,3
R4998,U5690,S4,5
R4999,U3967,S6,3
R5000,U2221,S14,1
R5001,U4463,S27,1
R5002,U5803,S28,4
R5003,U2916,S33,1
R5004,U2117,S28,1
R5005,U5553,S15,5
R5006,U5049,S20,5
R5007,U3270,S28,5
R5008,U4432,S33,2
R5009,U3706,S15,3
R5010,U5463,S27,5
R5011,U5398,S1,4
R5012,U1825,S2,4
R5013,U4392,S34,1
R5014,U2343,S4,2
R5015,U3058,S18,4
R5016,U5544,S31,1
R5017,U3142,S30,1
R5018,U2040,S14,4
R5019,U1174,S21,3
R5020,U5906,S36,1
R5021,U1434,S16,1
R5022,U1215,S23,1
R5023,U1377,S26,4
R5024,U3892,S13,3
R5025,U3119,S30,1
R5026,U5398,S36,3
R5027,U4837,S31,5
R5028,U2752,S36,4
R5029,U3852,S20,2
R5030,U4231,S13,1
R5031,U5828,S25,5
R5032,U1478,S23,2
R5033,U5373,S34,3
R5034,U1216,S36,1
R5035,U2775,S5,4
R5036,U5739,S26,2
R5037,U2392,S11,3
R5038,U5725,S3,3
R5039,U5208,S20,2
R5040,U5807,S11,2
R5041,U2713,S1,5
R5042,U4034,S29,2
R5043,U5650,S3,1
R5044,U2703,S13,2
R5045,U5937,S2,2
R5046,U2354,S31,1
R5047,U2521,S15,3
R5048,U3396,S8,1
R5049,U4824,S33,2
R5050,U3261,S9,3
R5051,U3009,S35,2
R5052,U3918,S35,4
R5053,U3857,S26,1
R5054,U2286,S26,3
R5055,U5350,S12,1
R5056,U3573,S27,3
R5057,U3338,S31,3
R5058,U1078,S8,4
R5059,U2759,S25,4
R5060,U5517,S17,3
R5061,U2057,S21,2
R5062,U1121,S36,1
R5063,U1580,S22,4
R5064,U1179,S22,1
R5065,U2106,S32,2
R5066,U4682,S16,1
R5067,U5024,S17,5
R5068,U2963,S21,2
R5069,U3448,S4,1
R5070,U1832,S28,4
R5071,U5390,S28,5
R5072,U5635,S15,3
R5073,U5586,S13,1
R5074,U1999,S14,5
R5075,U5957,S17,1
R5076,U2794,S7,4
R5077,U1063,S10,2
R5078,U1396,S13,4
R5079,U5697,S26,5
R5080,U3951,S33,2
R5081,U1736,S10,4
R5082,U1207,S18,5
R5083,U3029,S19,5
R5084,U3550,S8,2
R5085,U4911,S20,3
R5086,U5590,S5,4
R5087,U3975,S4,4
R5088,U3605,S3,4
R5089,U2476,S4,5
R5090,U5769,S21,5
R5091,U1225,S36,5
R5092,U5301,S36,2
R5093,U2597,S27,4
R5094,U2924,S19,1
R5095,U2056,S2,3
R5096,U3557,S34,1
R5097,U3454,S26,2
R5098,U4031,S9,3
R5099,U1033,S14,2
R5100,U2076,S13,2
R5101,U4224,S32,3
R5102,U1899,S35,5
R5103,U3005,S16,5
R5104,U1545,S21,1
R5105,U3165,S36,1
R5106,U3105,S11,4
R5107,U4197,S5,2
R5108,U3973,S24,5
R5109,U5676,S30,4
R5110,U4151,S11,2
R5111,U4428,S34,1
R5112,U2466,S25,5
R5113,U1905,S10,3
R5114,U1214,S33,5
R5115,U4617,S22,3
R5116,U2353,S17,3
R5117,U3399,S26,2
R5118,U1668,S18,3
R5119,U4722,S12,3
R5120,U2067,S35,3
R5121,U3304,S29,2
R5122,U4083,S15,2
R5123,U4530,S9,4
R5124,U5216,S1,2
R5125,U1542,S7,5
R5126,U4382,S33,1
R5127,U2785,S12,5
R5128,U4366,S31,2
R5129,U1502,S17,3
R5130,U4205,S14,4
R5131,U2109,S20,5
R5132,U2860,S32,1
R5133,U3968,S22,1
R5134,U4344,S31,4
R5135,U2008,S11,3
R5136,U1154,S14,1
R5137,U5678,S33,5
R5138,U1074,S26,2
R5139,U3858,S35,5
R5140,U1216,S4,2
R5141,U2551,S22,5
R5142,U1280,S13,1
R5143,U2333,S4,4
R5144,U4218,S4,3
R5145,U3804,S25,5
R5146,U4737,S21,2
R5147,U5192,S4,1
R5148,U2614,S6,3
R5149,U2911,S5,5
R5150,U4025,S16,5
R5151,U5446,S12,3
R5152,U5309,S21,1
R5153,U4071,S2,1
R5154,U2253,S9,2
R5155,U2983,S34,2
R5156,U3066,S19,2
R5157,U3959,S27,3
R5158,U2112,S12,4
R5159,U2415,S15,5
R5160,U4387,S31,1
R5161,U2128,S35,4
R5162,U2294,S36,2
R5163,U3412,S7,1
R5164,U2293,S16,1
R5165,U2238,S23,3
R5166,U3780,S17,5
R5167,U5658,S24,3
R5168,U4364,S8,1
R5169,U1466,S9,3
R5170,U4580,S17,2
R5171,U4010,S35,1
R5172,U4742,S36,5
R5173,U1262,S7,1
R5174,U3452,S32,4
R5175,U3243,S3,3
R5176,U2344,S19,2
R5177,U2537,S20,1
R5178,U5463,S2,4
R5179,U5409,S26,5
R5180,U1721,S10,3
R5181,U1544,S35,5
R5182,U5793,S19,5
R5183,U4261,S18,4
R5184,U3921,S30,1
R5185,U1238,S1,4
R5186,U4662,S9,5
R5187,U2629,S27,5
R5188,U3073,S27,5
R5189,U5965,S2,4
R5190,U2413,S4,2
R5191,U3505,S14,2
R5192,U4828,S8,2
R5193,U1542,S15,1
R5194,U5912,S34,5
R5195,U3650,S36,4
R5196,U5949,S26,4
R5197,U1128,S9,2
R5198,U4388,S28,3
R5199,U2035,S16,4
R5200,U1090,S2,1
R5201,U1274,S11,5
R5202,U1490,S14,1
R5203,U2716,S18,1
R5204,U1271,S10,5
R5205,U3911,S20,4
R5206,U4943,S9,2
R5207,U2195,S29,3
R5208,U3380,S24,1
R5209,U5242,S18,1
R5210,U2902,S24,2
R5211,U1716,S11,5
R5212,U5610,S35,4
R5213,U5528,S4,2
R5214,U1454,S12,5
R5215,U5545,S29,5
R5216,U5248,S30,2
R5217,U2123,S3,5
R5218,U4803,S1,4
R5219,U4366,S18,5
R5220,U5410,S8,2
R5221,U4459,S13,3
R5222,U2197,S7,3
R5223,U4314,S34,2
R5224,U3623,S24,2
R5225,U5536,S28,2
R5226,U3466,S23,4
R5227,U2868,S22,4
R5228,U5027,S16,5
R5229,U1125,S16,1
R5230,U2362,S16,3
R5231,U1460,S14,4
R5232,U1733,S25,1
R5233,U2581,S1,4
R5234,U4901,S14,1
R5235,U2110,S36,5
R5236,U3497,S21,3
R5237,U1628,S13,3
R5238,U3351,S36,1
R5239,U4381,S27,4
R5240,U4191,S15,1
R5241,U1451,S35,4
R5242,U5315,S25,5
R5243,U1590,S34,1
R5244,U5584,S21,2
R5245,U1562,S17,3
R5246,U3746,S14,2
R5247,U4497,S1,2
R5248,U2291,S31,3
R5249,U3633,S30,2
R5250,U5037,S21,2
R5251,U5167,S12,5
R5252,U5844,S3,1
R5253,U2893,S13,1
R5254,U1988,S22,1
R5255,U4664,S3,1
R5256,U5849,S4,1
R5257,U2479,S5,5
R5258,U4638,S25,4
R5259,U5179,S28,3
R5260,U2968,S16,2
R5261,U2652,S3,4
R5262,U1855,S7,1
R5263,U4562,S8,5
R5264,U3533,S29,2
R5265,U5709,S17,3
R5266,U4527,S6,4
R5267,U1626,S1,4
R5268,U4388,S20,2
R5269,U2673,S15,5
R5270,U2880,S16,2
R5271,U3296,S34,5
R5272,U5021,S3,2
R5273,U2433,S28,2
R5274,U2110,S20,2
R5275,U4994,S6,3
R5276,U4419,S19,2
R5277,U5246,S33,2
R5278,U5224,S32,1
R5279,U3102,S25,5
R5280,U3642,S10,5
R5281,U4324,S18,4
R5282,U2175,S19,1
R5283,U4119,S8,4
R5284,U1324,S25,1
R5285,U2535,S5,5
R5286,U4709,S25,5
R5287,U2842,S12,3
R5288,U3507,S10,4
R5289,U3129,S26,4
R5290,U1815,S35,3
R5291,U1498,S28,1
R5292,U5650,S29,3
R5293,U2283,S19,4
R5294,U2852,S25,3
R5295,U3952,S8,1
R5296,U3179,S10,1
R5297,U5193,S21,3
R5298,U3443,S9,5
R5299,U3952,S33,5
R5300,U3100,S16,3
R5301,U3366,S2,1
R5302,U5882,S36,1
R5303,U4962,S10,5
R5304,U4689,S25,2
R5305,U3481,S10,2
R5306,U2925,S17,2
R5307,U5418,S33,5
R5308,U2212,S34,4
R5309,U1258,S9,3
R5310,U3598,S34,1
R5311,U5666,S32,4
R5312,U1484,S6,3
R5313,U5498,S9,1
R5314,U1725,S13,5
R5315,U3315,S14,1
R5316,U2123,S12,2
R5317,U3125,S9,4
R5318,U3953,S17,1
R5319,U5235,S20,4
R5320,U5156,S28,4
R5321,U4365,S28,5
R5322,U5047,S21,3
R5323,U2912,S25,4
R5324,U3968,S27,1
R5325,U5207,S21,1
R5326,U4059,S30,5
R5327,U5981,S30,5
R5328,U4742,S34,1
R5329,U3889,S5,2
R5330,U5482,S15,1
R5331,U1691,S26,1
R5332,U1260,S3,3
R5333,U3060,S24,3
R5334,U4611,S13,5
R5335,U1064,S19,3
R5336,U4057,S33,5
R5337,U2220,S9,2
R5338,U1469,S11,1
R5339,U5137,S22,3
R5340,U5681,S12,1
R5341,U4479,S15,3
R5342,U4611,S5,1
R5343,U4261,S7,3
R5344,U4603,S26,5
R5345,U2442,S15,2
R5346,U3470,S15,5
R5347,U3947,S4,5
R5348,U4761,S10,2
R5349,U5836,S13,4
R5350,U5607,S16,1
R5351,U1342,S2,2
R5352,U1073,S23,1
R5353,U4134,S29,4
R5354,U4750,S34,3
R5355,U1489,S3,1
R5356,U2410,S31,1
R5357,U1888,S19,5
R5358,U4195,S26,3
R5359,U3882,S36,4
R5360,U5803,S25,3
R5361,U5073,S32,4
R5362,U2330,S12,4
R5363,U5831,S29,2
R5364,U5120,S17,5
R5365,U2954,S28,1
R5366,U1374,S35,3
R5367,U3956,S14,2
R5368,U5634,S16,3
R5369,U1053,S5,4
R5370,U1401,S25,5
R5371,U3608,S15,5
R5372,U5382,S31,4
R5373,U5056,S2,1
R5374,U4418,S30,4
R5375,U1890,S2,4
R5376,U2605,S21,2
R5377,U1015,S31,1
R5378,U3723,S15,3
R5379,U1039,S34,1
R5380,U3185,S35,2
R5381,U3997,S12,1
R5382,U2978,S33,4
R5383,U2021,S31,4
R5384,U2427,S14,5
R5385,U1972,S6,5
R5386,U4131,S5,3
R5387,U1780,S21,4
R5388,U5163,S32,2
R5389,U2475,S10,1
R5390,U1091,S20,1
R5391,U1559,S28,1
R5392,U2511,S8,1
R5393,U1752,S14,5
R5394,U5560,S1,1
R5395,U5636,S11,1
R5396,U4927,S5,5
R5397,U2763,S10,4
R5398,U1014,S31,1
R5399,U3246,S2,5
R5400,U5280,S1,1
R5401,U2549,S18,5
R5402,U4545,S11,2
R5403,U3635,S18,1
R5404,U1831,S12,3
R5405,U2509,S3,1
R5406,U2435,S18,2
R5407,U3913,S13,1
R5408,U5477,S25,4
R5409,U2551,S3,2
R5410,U5798,S4,2
R5411,U4393,S36,2
R5412,U5520,S18,5
R5413,U3065,S23,1
R5414,U5242,S1,5
R5415,U5420,S33,1
R5416,U1324,S12,3
R5417,U5953,S26,2
R5418,U5327,S29,3
R5419,U5651,S5,1
R5420,U4587,S36,2
R5421,U1817,S3,5
R5422,U1958,S17,5
R5423,U2076,S1,1
R5424,U4329,S23,2
R5425,U4985,S10,1
R5426,U2842,S33,2
R5427,U1148,S20,3
R5428,U2144,S6,3
R5429,U1163,S33,4
R5430,U1695,S24,2
R5431,U4070,S9,1
R5432,U1918,S14,5
R5433,U5846,S3,1
R5434,U1557,S7,4
R5435,U3645,S15,3
R5436,U1404,S21,5
R5437,U2471,S21,2
R5438,U2421,S5,5
R5439,U3302,S36,4
R5440,U3767,S18,5
R5441,U4047,S11,3
R5442,U3556,S28,5
R5443,U1072,S17,3
R5444,U5035,S21,4
R5445,U1816,S11,1
R5446,U4076,S5,3
R5447,U2622,S7,4
R5448,U4384,S3,1
R5449,U5992,S20,4
R5450,U3604,S22,4
R5451,U3815,S2,4
